code,name,first_date,last_date,bars
sz300800,力合科技,2019-11-06,2026-09-02,1657
sz300795,米奥会展,2019-10-22,2026-09-02,1666
sz300797,钢研纳克,2019-11-01,2026-09-02,1660
sz300798,锦鸡股份,2019-11-22,2026-09-02,1645
sz300793,佳禾智能,2019-10-18,2026-09-02,1670
sz300802,矩子科技,2019-11-14,2026-09-02,1650
sz300801,泰和科技,2019-11-28,2026-09-02,1641
sz300804,广康生化,2023-06-27,2026-09-02,775
sz300805,电声股份,2019-11-21,2026-09-02,1646
sz300803,指南针,2019-11-18,2026-09-02,1649
sz300807,天迈科技,2019-12-19,2026-09-02,1611
sz300808,久量股份,2019-11-29,2026-09-02,1640
sz300811,铂科新材,2019-12-30,2026-09-02,1619
sz300806,斯迪克,2019-11-25,2026-09-02,1644
sz300810,中科海讯,2019-12-06,2026-09-02,1635
sz300809,华辰装备,2019-12-04,2026-09-02,1632
sz300814,中富电路,2021-08-12,2026-09-02,1226
sz300813,泰林生物,2020-01-14,2026-09-02,1609
sz300785,值得买,2019-07-15,2026-09-02,1733
sz300816,艾可蓝,2020-02-10,2026-09-02,1596
sz300812,易天股份,2020-01-09,2026-09-02,1612
sz300817,双飞集团,2020-02-18,2026-09-02,1590
sz300815,玉禾田,2020-01-23,2026-09-02,1602
sz300819,聚杰微纤,2020-03-12,2026-09-02,1573
sz300821,东岳硅材,2020-03-12,2026-09-02,1573
sz300822,贝仕达克,2020-03-13,2026-09-02,1572
sz300820,英杰电气,2020-02-13,2026-09-02,1593
sz300824,北鼎股份,2020-06-19,2026-09-02,1506
sz300829,金丹科技,2020-04-22,2026-09-02,1545
sz300823,建科智能,2020-03-19,2026-09-02,1568
sz300818,耐普矿机,2020-02-12,2026-09-02,1594
sz300830,金现代,2020-05-06,2026-09-02,1538
sz300826,测绘股份,2020-04-03,2026-09-02,1557
sz300832,新产业,2020-05-12,2026-09-02,1534
sz300827,上能电气,2020-04-10,2026-09-02,1538
sz300828,锐新科技,2020-04-21,2026-09-02,1536
sz300831,ST派瑞,2020-05-07,2026-09-02,1536
sz300837,浙矿股份,2020-06-05,2026-09-02,1516
sz300835,龙磁科技,2020-05-25,2026-09-02,1525
sz300836,佰奥智能,2020-05-28,2026-09-02,1522
sz300839,博汇股份,2020-06-30,2026-09-02,1496
sz300833,浩洋股份,2020-05-20,2026-09-02,1528
sz300841,康华生物,2020-06-16,2026-09-02,1504
sz300825,阿尔特,2020-03-27,2026-09-02,1562
sz300838,浙江力诺,2020-06-08,2026-09-02,1515
sz300843,胜蓝股份,2020-07-02,2026-09-02,1499
sz300847,中船汉光,2020-07-09,2026-09-02,1494
sz300834,星辉环材,2022-01-13,2026-09-02,1124
sz300840,酷特智能,2020-07-08,2026-09-02,1495
sz300842,帝科股份,2020-06-18,2026-09-02,1497
sz300844,山水比德,2021-08-13,2026-09-02,1225
sz300846,首都在线,2020-07-01,2026-09-02,1500
sz300845,捷安高科,2020-07-03,2026-09-02,1498
sz300848,美瑞新材,2020-07-20,2026-09-02,1487
sz300855,图南股份,2020-07-23,2026-09-02,1484
sz300849,锦盛新材,2020-07-10,2026-09-02,1493
sz300854,中兰环保,2021-09-16,2026-09-02,1201
sz300850,新强联,2020-07-13,2026-09-02,1486
sz300856,科思股份,2020-07-22,2026-09-02,1485
sz300851,交大思诺,2020-07-17,2026-09-02,1478
sz300852,四会富仕,2020-07-13,2026-09-02,1492
sz300861,美畅股份,2020-08-24,2026-09-02,1462
sz300853,申昊科技,2020-07-24,2026-09-02,1483
sz300859,西域旅游,2020-08-06,2026-09-02,1470
sz300860,锋尚文化,2020-08-24,2026-09-02,1462
sz300863,卡倍亿,2020-08-24,2026-09-02,1462
sz300857,协创数据,2020-07-27,2026-09-02,1482
sz300865,大宏立,2020-08-24,2026-09-02,1462
sz300858,科拓生物,2020-07-27,2026-09-02,1482
sz300864,南大环境,2020-08-24,2026-09-02,1462
sz300862,蓝盾光电,2020-08-24,2026-09-02,1449
sz300868,杰美特,2020-08-24,2026-09-02,1462
sz300866,安克创新,2020-08-24,2026-09-02,1462
sz300867,圣元环保,2020-08-24,2026-09-02,1462
sz300869,康泰医学,2020-08-24,2026-09-02,1462
sz300871,回盛生物,2020-08-24,2026-09-02,1462
sz300877,金春股份,2020-08-24,2026-09-02,1462
sz300870,欧陆通,2020-08-24,2026-09-02,1462
sz300879,大叶股份,2020-09-01,2026-09-02,1456
sz300876,蒙泰高新,2020-08-24,2026-09-02,1462
sz300875,捷强装备,2020-08-24,2026-09-02,1442
sz300872,天阳科技,2020-08-24,2026-09-02,1462
sz300882,万胜智能,2020-09-10,2026-09-02,1449
sz300873,海晨股份,2020-08-24,2026-09-02,1462
sz300884,狄耐克,2020-11-12,2026-09-02,1410
sz300880,迦南智能,2020-09-01,2026-09-02,1456
sz300878,维康药业,2020-08-24,2026-09-02,1462
sz300881,盛德鑫泰,2020-09-01,2026-09-02,1456
sz300886,华业香料,2020-09-16,2026-09-02,1435
sz300883,龙利得,2020-09-10,2026-09-02,1449
sz300885,海昌新材,2020-09-10,2026-09-02,1449
sz300893,松原安全,2020-09-24,2026-09-02,1439
sz300887,谱尼测试,2020-09-16,2026-09-02,1445
sz300890,翔丰华,2020-09-17,2026-09-02,1444
sz300894,火星人,2020-12-31,2026-09-02,1375
sz300888,稳健医疗,2020-09-17,2026-09-02,1444
sz300889,爱克股份,2020-09-16,2026-09-02,1435
sz300892,品渥食品,2020-09-24,2026-09-02,1439
sz300891,惠云钛业,2020-09-17,2026-09-02,1444
sz300898,熊猫乳品,2020-10-16,2026-09-02,1429
sz300896,爱美客,2020-09-28,2026-09-02,1437
sz300902,国安达,2020-10-29,2026-09-02,1420
sz300897,山科智能,2020-09-28,2026-09-02,1432
sz300899,上海凯鑫,2020-10-16,2026-09-02,1427
sz300895,铜牛信息,2020-09-24,2026-09-02,1439
sz300901,中胤时尚,2020-10-29,2026-09-02,1420
sz300900,广联航空,2020-10-29,2026-09-02,1420
sz300903,科翔股份,2020-11-05,2026-09-02,1415
sz300904,威力传动,2023-08-09,2026-09-02,744
sz300907,康平科技,2020-11-18,2026-09-02,1406
sz300910,瑞丰新材,2020-11-27,2026-09-02,1399
sz300912,凯龙高科,2020-12-07,2026-09-02,1383
sz300911,亿田智能,2020-12-03,2026-09-02,1395
sz300913,兆龙互连,2020-12-07,2026-09-02,1393
sz300908,仲景食品,2020-11-23,2026-09-02,1403
sz300906,日月明,2020-11-05,2026-09-02,1415
sz300905,宝丽迪,2020-11-05,2026-09-02,1405
sz300909,汇创达,2020-11-18,2026-09-02,1397
sz300920,润阳科技,2020-12-25,2026-09-02,1379
sz300915,海融科技,2020-12-02,2026-09-02,1396
sz300916,朗特智能,2020-12-02,2026-09-02,1396
sz300918,南山智尚,2020-12-22,2026-09-02,1382
sz300917,特发服务,2020-12-21,2026-09-02,1383
sz300922,天秦装备,2020-12-25,2026-09-02,1379
sz300925,法本信息,2020-12-30,2026-09-02,1376
sz300919,中伟新材,2020-12-23,2026-09-02,1381
sz300927,江天化学,2021-01-07,2026-09-02,1371
sz300923,研奥股份,2020-12-24,2026-09-02,1380
sz300928,华安鑫创,2021-01-06,2026-09-02,1372
sz300926,博俊科技,2021-01-07,2026-09-02,1371
sz300931,通用电梯,2021-01-21,2026-09-02,1361
sz300921,南凌科技,2020-12-22,2026-09-02,1382
sz300932,三友联众,2021-01-22,2026-09-02,1360
sz300938,信测标准,2021-01-27,2026-09-02,1357
sz300936,中英科技,2021-01-26,2026-09-02,1358
sz300933,中辰股份,2021-01-22,2026-09-02,1360
sz300935,盈建科,2021-01-20,2026-09-02,1362
sz300930,屹通新材,2021-01-21,2026-09-02,1361
sz300929,华骐环保,2021-01-20,2026-09-02,1362
sz300942,易瑞生物,2021-02-09,2026-09-02,1348
sz300939,秋田微,2021-01-28,2026-09-02,1356
sz300946,恒而达,2021-02-08,2026-09-02,1349
sz300941,创识科技,2021-02-09,2026-09-02,1348
sz300940,南极光,2021-02-03,2026-09-02,1352
sz300943,春晖智控,2021-02-10,2026-09-02,1337
sz300949,奥雅股份,2021-02-26,2026-09-02,1340
sz300937,药易购,2021-01-27,2026-09-02,1357
sz300950,德固特,2021-03-03,2026-09-02,1327
sz300956,英力股份,2021-03-26,2026-09-02,1310
sz300951,博硕科技,2021-02-26,2026-09-02,1340
sz300957,贝泰妮,2021-03-25,2026-09-02,1321
sz300947,德必集团,2021-02-10,2026-09-02,1347
sz300952,恒辉安防,2021-03-11,2026-09-02,1331
sz300948,冠中生态,2021-02-25,2026-09-02,1336
sz300955,嘉亨家化,2021-03-24,2026-09-02,1312
sz300945,曼卡龙,2021-02-10,2026-09-02,1347
sz300958,建工修复,2021-03-29,2026-09-02,1319
sz300953,震裕科技,2021-03-18,2026-09-02,1326
sz300963,中洲特材,2021-04-09,2026-09-02,1311
sz300960,通业科技,2021-03-29,2026-09-02,1319
sz300962,中金辐照,2021-04-09,2026-09-02,1311
sz300961,深水海纳,2021-03-30,2026-09-02,1318
sz300965,恒宇信通,2021-04-02,2026-09-02,1294
sz300964,本川智能,2021-08-05,2026-09-02,1231
sz300959,线上线下,2021-03-22,2026-09-02,1319
sz300967,晓鸣股份,2021-04-13,2026-09-02,1309
sz300968,格林精密,2021-04-15,2026-09-02,1307
sz300966,共同药业,2021-04-09,2026-09-02,1311
sz300976,达瑞电子,2021-04-19,2026-09-02,1305
sz300972,万辰集团,2021-04-19,2026-09-02,1305
sz300969,恒帅股份,2021-04-12,2026-09-02,1310
sz300970,华绿生物,2021-04-12,2026-09-02,1310
sz300971,博亚精工,2021-04-15,2026-09-02,1307
sz300973,立高食品,2021-04-15,2026-09-02,1307
sz300975,商络电子,2021-04-21,2026-09-02,1303
sz300980,祥源新材,2021-04-21,2026-09-02,1303
sz300983,尤安设计,2021-04-20,2026-09-02,1304
sz300979,华利集团,2021-04-26,2026-09-02,1300
sz300978,东箭科技,2021-04-26,2026-09-02,1300
sz300977,深圳瑞捷,2021-04-20,2026-09-02,1304
sz300982,苏文电能,2021-04-27,2026-09-02,1299
sz300981,中红医疗,2021-04-27,2026-09-02,1299
sz300984,金沃股份,2021-06-18,2026-09-02,1265
sz300987,川网传媒,2021-05-11,2026-09-02,1292
sz300989,蕾奥规划,2021-05-07,2026-09-02,1294
sz300985,致远新能,2021-04-29,2026-09-02,1297
sz300988,津荣天宇,2021-05-12,2026-09-02,1291
sz300995,奇德新材,2021-05-26,2026-09-02,1281
sz300994,久祺股份,2021-08-12,2026-09-02,1226
sz300986,志特新材,2021-04-30,2026-09-02,1293
sz300993,玉马科技,2021-05-24,2026-09-02,1283
sz300991,创益通,2021-05-20,2026-09-02,1285
sz300996,普联软件,2021-06-03,2026-09-02,1272
sz300997,欢乐家,2021-06-02,2026-09-02,1276
sz301000,肇民科技,2021-05-28,2026-09-02,1279
sz300992,泰福泵业,2021-05-25,2026-09-02,1277
sz300990,同飞股份,2021-05-12,2026-09-02,1291
sz300999,金龙鱼,2020-10-15,2026-09-02,1430
sz301004,嘉益股份,2021-06-25,2026-09-02,1260
sz301002,崧盛股份,2021-06-07,2026-09-02,1273
sz301001,凯淳股份,2021-05-28,2026-09-02,1279
sz301005,超捷股份,2021-06-01,2026-09-02,1277
sz300998,宁波方正,2021-06-02,2026-09-02,1276
sz301003,江苏博云,2021-06-01,2026-09-02,1277
sz301008,宏昌科技,2021-06-11,2026-09-02,1269
sz301010,晶雪节能,2021-06-18,2026-09-02,1265
sz301006,迈拓股份,2021-06-07,2026-09-02,1273
sz301009,可靠股份,2021-06-17,2026-09-02,1266
sz301015,百洋医药,2021-06-30,2026-09-02,1257
sz301007,德迈仕,2021-06-16,2026-09-02,1265
sz301011,华立科技,2021-06-17,2026-09-02,1266
sz301016,雷尔伟,2021-06-30,2026-09-02,1247
sz301012,扬电科技,2021-06-22,2026-09-02,1261
sz301017,漱玉平民,2021-07-05,2026-09-02,1254
sz301021,英诺激光,2021-07-06,2026-09-02,1253
sz301013,利和兴,2021-06-29,2026-09-02,1258
sz301023,奕帆传动,2021-07-07,2026-09-02,1252
sz301018,申菱环境,2021-07-07,2026-09-02,1252
sz301020,密封科技,2021-07-06,2026-09-02,1253
sz301022,海泰科,2021-07-02,2026-09-02,1245
sz301027,华蓝集团,2021-07-15,2026-09-02,1243
sz301019,宁波色母,2021-06-28,2026-09-02,1259
sz301024,霍普股份,2021-07-28,2026-09-02,1237
sz301029,怡合达,2021-07-23,2026-09-02,1240
sz301025,读客文化,2021-07-19,2026-09-02,1239
sz301031,中熔电气,2021-07-15,2026-09-02,1246
sz301032,新柴股份,2021-07-22,2026-09-02,1241
sz301026,浩通科技,2021-07-16,2026-09-02,1245
sz301028,鼎熔岩,2021-07-20,2026-09-02,1243
sz301035,润丰股份,2021-07-28,2026-09-02,1237
sz301038,深水规院,2021-08-04,2026-09-02,1232
sz301040,中环海陆,2021-08-03,2026-09-02,1228
sz301030,*ST仕净,2021-07-22,2026-09-02,1240
sz301033,迈普医学,2021-07-26,2026-09-02,1229
sz301039,中集车辆,2021-07-08,2026-09-02,1249
sz301036,双乐股份,2021-07-29,2026-09-02,1236
sz301046,能辉科技,2021-08-17,2026-09-02,1223
sz301042,安联锐视,2021-08-05,2026-09-02,1231
sz301047,义翘神州,2021-08-16,2026-09-02,1224
sz301041,金百泽,2021-08-11,2026-09-02,1227
sz301037,保立佳,2021-07-30,2026-09-02,1235
sz301043,绿岛风,2021-08-11,2026-09-02,1227
sz301045,天禄科技,2021-08-13,2026-09-02,1225
sz301049,超越科技,2021-08-24,2026-09-02,1218
sz301057,汇隆新材,2021-09-09,2026-09-02,1201
sz301050,雷电微力,2021-08-24,2026-09-02,1218
sz301053,远信工业,2021-09-01,2026-09-02,1212
sz301051,信濠光电,2021-08-27,2026-09-02,1215
sz301056,森赫股份,2021-09-07,2026-09-02,1208
sz301048,金鹰重工,2021-08-18,2026-09-02,1222
sz301052,果麦文化,2021-08-30,2026-09-02,1214
sz301058,中粮科工,2021-09-09,2026-09-02,1206
sz301055,张小泉,2021-09-06,2026-09-02,1209
sz301063,海锅股份,2021-09-24,2026-09-02,1197
sz301066,万事利,2021-09-22,2026-09-02,1199
sz301068,大地海洋,2021-09-28,2026-09-02,1185
sz301061,匠心家居,2021-09-13,2026-09-02,1204
sz301067,显盈科技,2021-09-22,2026-09-02,1199
sz301059,金三江,2021-09-13,2026-09-02,1204
sz301070,开勒股份,2021-09-23,2026-09-02,1198
sz301065,本立科技,2021-09-14,2026-09-02,1203
sz301072,中捷精工,2021-09-29,2026-09-02,1194
sz301060,兰卫医学,2021-09-13,2026-09-02,1204
sz301062,上海艾录,2021-09-14,2026-09-02,1203
sz301069,凯盛新材,2021-09-27,2026-09-02,1196
sz301073,君亭酒店,2021-09-30,2026-09-02,1188
sz301071,力量钻石,2021-09-24,2026-09-02,1197
sz301077,星华新材,2021-09-30,2026-09-02,1193
sz301076,新瀚新材,2021-10-11,2026-09-02,1191
sz301081,严牌股份,2021-10-20,2026-09-02,1184
sz301078,孩子王,2021-10-14,2026-09-02,1188
sz301085,亚康股份,2021-10-18,2026-09-02,1186
sz301079,邵阳液压,2021-10-19,2026-09-02,1175
sz301083,百胜智能,2021-10-21,2026-09-02,1183
sz301080,百普赛斯,2021-10-18,2026-09-02,1186
sz301075,多瑞医药,2021-09-29,2026-09-02,1187
sz301086,鸿富瀚,2021-10-20,2026-09-02,1184
sz301090,华润材料,2021-10-26,2026-09-02,1180
sz301087,可孚医疗,2021-10-25,2026-09-02,1181
sz301088,戎美股份,2021-10-28,2026-09-02,1178
sz301082,久盛电气,2021-10-27,2026-09-02,1179
sz301092,争光股份,2021-11-02,2026-09-02,1175
sz301091,深城交,2021-10-29,2026-09-02,1177
sz301089,拓新药业,2021-10-27,2026-09-02,1174
sz301097,天益医疗,2022-04-07,2026-09-02,1071
sz301095,广立微,2022-08-05,2026-09-02,989
sz301096,百诚医药,2021-12-20,2026-09-02,1136
sz301101,明月镜片,2021-12-16,2026-09-02,1143
sz301099,雅创电子,2021-11-22,2026-09-02,1161
sz301093,华兰股份,2021-11-01,2026-09-02,1176
sz301105,鸿铭股份,2022-12-30,2026-09-02,890
sz301102,兆讯传媒,2022-03-28,2026-09-02,1077
sz301100,风光股份,2021-12-17,2026-09-02,1142
sz301103,何氏眼科,2022-03-22,2026-09-02,1081
sz301098,金埔园林,2021-11-12,2026-09-02,1167
sz301107,瑜欣电子,2022-05-24,2026-09-02,1041
sz301106,骏成科技,2022-01-28,2026-09-02,1103
sz301111,粤万年青,2021-12-07,2026-09-02,1150
sz301110,青木科技,2022-03-11,2026-09-02,1088
sz301109,军信股份,2022-04-13,2026-09-01,1056
sz301112,信邦智能,2022-06-29,2026-09-02,1006
sz301108,洁雅股份,2021-12-03,2026-09-02,1152
sz301115,联检科技,2022-08-31,2026-09-02,971
sz301113,雅艺科技,2021-12-22,2026-09-02,1139
sz301120,新特电气,2022-04-19,2026-09-02,1063
sz301121,紫建电子,2022-08-08,2026-09-02,988
sz301118,恒光股份,2021-11-18,2026-09-02,1163
sz301122,采纳股份,2022-01-26,2026-09-02,1115
sz301117,ST佳缘,2022-01-17,2026-09-02,1121
sz301123,奕东电子,2022-01-25,2026-09-02,1116
sz301116,益客食品,2022-01-18,2026-09-02,1121
sz301125,腾亚精工,2022-06-08,2026-09-02,1031
sz301119,正强股份,2021-11-22,2026-09-02,1161
sz301127,武汉天源,2021-12-30,2026-09-02,1133
sz301128,强瑞技术,2021-11-10,2026-09-02,1169
sz301130,西点药业,2022-02-23,2026-09-02,1100
sz301132,满坤科技,2022-08-10,2026-09-02,986
sz301131,聚赛龙,2022-03-14,2026-09-02,1087
sz301126,达嘉维康,2021-12-07,2026-09-02,1150
sz301129,瑞纳智能,2021-11-02,2026-09-02,1175
sz301139,*ST元道,2022-07-08,2026-08-28,1005
sz301135,瑞德智能,2022-04-12,2026-09-02,1068
sz301136,招标股份,2022-01-11,2026-09-02,1126
sz301133,金钟股份,2021-11-26,2026-09-02,1157
sz301141,中科磁业,2023-04-03,2026-09-02,830
sz301137,哈焊华通,2022-03-22,2026-09-02,1081
sz301138,华研精机,2021-12-15,2026-09-02,1144
sz301149,隆华新材,2021-11-10,2026-09-02,1169
sz301148,嘉戎技术,2022-04-21,2026-09-02,1051
sz301152,天力锂能,2022-08-29,2026-09-02,973
sz301156,美农生物,2022-06-17,2026-09-02,1024
sz301155,海力风电,2021-11-24,2026-09-02,1159
sz301150,中一科技,2022-04-21,2026-09-02,1061
sz301151,冠龙节能,2022-04-11,2026-09-02,1069
sz301153,中科江南,2022-05-18,2026-09-02,1045
sz301157,华塑科技,2023-03-09,2026-09-02,847
sz301159,三维天地,2022-01-07,2026-09-02,1128
sz301158,德石股份,2022-01-17,2026-09-02,1122
sz301161,唯万密封,2022-09-14,2026-09-02,962
sz301162,国能日新,2022-04-29,2026-09-02,1055
sz301160,翔楼新材,2022-06-06,2026-09-02,1033
sz301163,宏德股份,2022-04-19,2026-09-02,1063
sz301166,优宁维,2021-12-28,2026-09-02,1135
sz301167,建研设计,2021-12-06,2026-09-02,1151
sz301165,锐捷网络,2022-11-21,2026-09-02,919
sz301171,易点天下,2022-08-19,2026-09-02,976
sz301168,通灵股份,2021-12-10,2026-09-02,1147
sz301173,毓恬冠佳,2025-03-03,2026-09-02,369
sz301172,君逸数码,2023-07-26,2026-09-02,754
sz301170,锡南科技,2023-06-27,2026-09-02,775
sz301177,迪阿股份,2021-12-15,2026-09-02,1144
sz301182,凯旺科技,2021-12-23,2026-09-02,1138
sz301175,中科环保,2022-07-08,2026-09-02,1009
sz301178,天亿马,2021-11-12,2026-09-02,1157
sz301176,逸豪新材,2022-09-28,2026-09-02,952
sz301169,零点有数,2021-11-03,2026-09-02,1174
sz301179,泽宇智能,2021-12-08,2026-09-02,1149
sz301180,万祥科技,2021-11-16,2026-09-02,1165
sz301183,东田微,2022-05-24,2026-09-02,1041
sz301181,标榜股份,2022-02-21,2026-09-02,1097
sz301188,力诺药包,2021-11-11,2026-09-02,1168
sz301190,善水科技,2021-12-24,2026-09-02,1137
sz301187,欧圣电气,2022-04-22,2026-09-02,1060
sz301193,家联科技,2021-12-09,2026-09-02,1148
sz301189,奥尼电子,2021-12-28,2026-09-02,1135
sz301186,超达装备,2021-12-23,2026-09-02,1136
sz301185,鸥玛软件,2021-11-19,2026-09-02,1162
sz301195,北路智控,2022-08-01,2026-09-02,993
sz301198,喜悦智行,2021-12-02,2026-09-02,1153
sz301191,菲菱科思,2022-05-26,2026-09-02,1039
sz301196,唯科科技,2022-01-11,2026-09-02,1126
sz301192,泰祥股份,2022-08-11,2026-09-02,985
sz301202,朗威股份,2023-07-05,2026-09-02,769
sz301199,迈赫股份,2021-12-07,2026-09-02,1150
sz301197,工大科雅,2022-08-08,2026-09-02,988
sz301200,大族数控,2022-02-28,2026-09-02,1097
sz301205,联特科技,2022-09-13,2026-09-02,963
sz301201,诚达药业,2022-01-20,2026-09-02,1119
sz301206,三元生物,2022-02-10,2026-09-02,1109
sz301210,金杨精密,2023-06-30,2026-09-02,772
sz301208,中亦科技,2022-07-07,2026-09-02,1010
sz301215,中汽股份,2022-03-08,2026-09-02,1091
sz301212,联盛化学,2022-04-19,2026-09-02,1063
sz301216,万凯新材,2022-03-29,2026-09-02,1076
sz301209,联合化学,2022-08-25,2026-09-02,975
sz301207,华兰疫苗,2022-02-18,2026-09-02,1103
sz301213,观想科技,2021-12-06,2026-09-02,1141
sz301211,亨迪药业,2021-12-22,2026-09-02,1139
sz301222,浙江恒威,2022-03-09,2026-09-02,1090
sz301203,国泰环保,2023-04-04,2026-09-02,829
sz301218,华是科技,2022-03-07,2026-09-02,1087
sz301217,铜冠铜箔,2022-01-27,2026-09-02,1114
sz301220,亚香股份,2022-06-22,2026-09-02,1021
sz301225,恒勃股份,2023-06-16,2026-09-02,780
sz301219,腾远钴业,2022-03-17,2026-09-02,1084
sz301221,光庭信息,2021-12-22,2026-09-02,1139
sz301223,中荣股份,2022-10-26,2026-09-02,937
sz301231,荣信文化,2022-09-08,2026-09-02,965
sz301226,祥明智能,2022-03-25,2026-09-02,1078
sz301227,森鹰窗业,2022-09-26,2026-09-02,954
sz301228,实朴检测,2022-01-28,2026-09-02,1113
sz301232,飞沃科技,2023-06-15,2026-09-02,781
sz301230,泓博医药,2022-11-01,2026-09-02,933
sz301234,五洲医疗,2022-07-05,2026-09-02,1002
sz301233,盛帮股份,2022-07-06,2026-09-02,1011
sz301238,瑞泰新材,2022-06-17,2026-09-02,1024
sz301237,和顺科技,2022-03-23,2026-09-02,1080
sz301251,威尔高,2023-09-06,2026-09-02,724
sz301252,同星科技,2023-05-25,2026-09-02,796
sz301236,软通动力,2022-03-15,2026-09-02,1086
sz301235,华康洁净,2022-01-28,2026-09-02,1113
sz301229,纽泰格,2022-02-22,2026-09-02,1101
sz301239,普瑞眼科,2022-07-05,2026-09-02,1012
sz301246,宏源药业,2023-03-20,2026-09-02,840
sz301256,华融化学,2022-03-22,2026-09-02,1081
sz301257,普蕊斯,2022-05-17,2026-09-02,1046
sz301248,杰创智能,2022-04-20,2026-09-02,1062
sz301261,恒工精密,2023-07-10,2026-09-02,766
sz301260,格力博,2023-02-08,2026-09-02,868
sz301255,通力科技,2022-12-27,2026-09-02,893
sz301262,海看股份,2023-06-20,2026-09-02,778
sz301259,艾布鲁,2022-04-26,2026-09-02,1058
sz301258,富士莱,2022-03-29,2026-09-02,1076
sz301266,宇邦新材,2022-06-08,2026-08-28,1028
sz301267,华厦眼科,2022-11-07,2026-09-02,929
sz301263,泰恩康,2022-03-29,2026-09-02,1076
sz301265,华新科技,2022-12-16,2026-09-02,900
sz301272,英华特,2023-07-13,2026-09-02,763
